product_code,YEAR,num_complaints,num_recalls,recalls_next_year,recalls_next_2_year
DYT,2024,10,0,0,
JFY,2024,34,0,0,
OMW,2024,2,0,0,
DWG,2024,6,0,,
EIC,2024,22,0,0,
ISA,2024,13,0,3,
MUE,2024,32,0,4,
EEG,2024,1,0,0,
EXB,2024,12,0,0,
MVF,2024,5,0,0,
IPF,2024,5,0,0,
MCY,2024,10,3,3,
OCM,2024,16,0,0,
DPW,2024,4,0,2,
GXP,2024,10,0,0,
KOB,2024,1,0,0,
NZG,2024,3,0,0,
PQD,2024,1,0,,
PBJ,2024,2,0,0,
HCZ,2024,3,0,,
EFQ,2024,7,0,0,
LYC,2024,5,0,0,
FZS,2024,1,1,0,
QOR,2024,1,0,0,
JCO,2024,1,0,,
DXX,2024,1,0,,
LWG,2024,1,0,0,
FMW,2024,4,0,0,
NXQ,2024,1,0,,
QTY,2024,2,0,0,
MPK,2024,1,0,0,
POE,2024,573,0,0,
OOE,2024,366,0,0,
QBJ,2024,340322,0,15,
BRY,2024,1571,38,22,
NRA,2024,262,0,0,
DRA,2024,1940,1,0,
NDN,2024,453,0,0,
PGW,2024,268,2,1,
MLV,2024,840,0,0,
FNL,2024,2279,1,0,
NKB,2024,1595,6,3,
GCM,2024,442,0,0,
MBL,2024,53,0,0,
EZC,2024,950,0,1,
NUU,2024,5,0,0,
NOU,2024,806,3,0,
QLK,2024,101,0,0,
OWN,2024,165,1,0,
GAA,2024,178,0,0,
MAE,2024,117,0,0,
LZS,2024,107,0,0,
LZN,2024,7,0,0,
CEW,2024,66,2,1,
OAR,2024,17,2,0,
DSH,2024,88,0,0,
NDC,2024,168,0,2,
JLW,2024,163,2,4,
LFR,2024,170,0,0,
MUZ,2024,77,0,0,
BWA,2024,10,0,0,
BZE,2024,172,0,2,
LOZ,2024,80,0,0,
BSR,2024,31,3,0,
MNK,2024,20,0,0,
QDA,2024,14,0,0,
CKA,2024,10,0,0,
KCJ,2024,5,1,0,
HST,2024,46,1,0,
JOQ,2024,8,0,0,
FWP,2024,9,0,1,
EXM,2024,3,0,0,
QYT,2024,23,3,0,
OTO,2024,110,0,0,
FCE,2024,10,0,0,
BTG,2024,8,0,0,
MQL,2024,5,3,0,
NYU,2024,15,0,0,
KRR,2024,25,0,0,
KYI,2024,1,0,,
GBL,2024,2,0,,
QOF,2024,30,1,3,
PTS,2024,41,0,0,
DDR,2024,31,1,0,
LSL,2024,17,0,0,
GDM,2024,5,0,1,
NDG,2024,1,0,0,
NUH,2024,7,0,0,
PWY,2024,5,2,,
MJK,2024,3,0,0,
DIP,2024,5,0,0,
HBT,2024,4,0,0,
JYG,2024,2,1,,
PTX,2024,3,0,,
OMX,2024,1,0,0,
JMM,2024,1,0,0,
BXB,2024,2,1,0,
IDO,2024,5,0,0,
IPG,2024,1,0,,
QDD,2024,2,0,,
LJX,2024,1,0,2,
NWM,2024,1,0,,
FNN,2024,3,0,0,
IQZ,2024,2,1,0,
KCO,2024,13,0,0,
HOZ,2024,3,3,0,
OJW,2024,2,0,,
MLN,2024,1,0,0,
DKZ,2024,1,0,0,
MJP,2024,1144,0,0,
FET,2024,13056,1,0,
OZP,2024,126899,1,5,
HWA,2024,2001,1,0,
KWY,2024,206,2,2,
JAK,2024,201,23,42,
DWF,2024,396,15,4,
FEM,2024,107,0,0,
HDB,2024,24,0,0,
LRJ,2024,113,0,0,
IOQ,2024,382,2,1,
HRY,2024,428,1,0,
FYD,2024,11,0,0,
HTR,2024,11,0,0,
FSM,2024,288,2,1,
MJO,2024,311,2,1,
DRT,2024,29,2,0,
KMW,2024,49,1,0,
KCZ,2024,1,0,,
QFV,2024,44,1,0,
MWS,2024,56,3,0,
OIY,2024,34,0,0,
KYB,2024,410,1,0,
CAL,2024,197,0,0,
FWC,2024,5,0,0,
DTL,2024,450,1,2,
MJN,2024,219,0,0,
LGC,2024,1,0,,
QAV,2024,7,1,0,
QJA,2024,14,0,0,
KCY,2024,104,1,3,
NAW,2024,53,0,0,
INO,2024,20,0,0,
JGQ,2024,10,0,0,
OUR,2024,14,0,1,
QBG,2024,1,0,0,
HBO,2024,2,0,0,
JOX,2024,30,0,0,
MHE,2024,7,0,0,
OFC,2024,8,0,0,
FOX,2024,6,0,0,
CGZ,2024,6,0,0,
MIE,2024,3,0,0,
QTC,2024,21,2,0,
FSS,2024,11,0,0,
MOS,2024,8,16,0,
CGN,2024,19,1,0,
OXQ,2024,12,11,2,
DXJ,2024,15,1,3,
MRW,2024,2,0,0,
HWD,2024,3,0,0,
OQB,2024,6,0,0,
KIL,2024,1,0,,
DWZ,2024,4,0,0,
KZA,2024,3,0,,
QYI,2024,17,0,0,
KOR,2024,1,0,,
ITH,2024,5,1,0,
NPS,2024,543,0,0,
CHI,2024,6,0,0,
NTM,2024,2,0,,
OCE,2024,3,0,0,
CGJ,2024,3,0,0,
QGM,2024,3,0,0,
MPR,2024,1,0,0,
QNP,2024,1,0,,
QKA,2024,5,0,0,
FRZ,2024,2,0,0,
NRN,2024,5,0,0,
GZX,2024,1,0,0,
NIQ,2025,2470,0,,
FWM,2025,8804,0,,
DRF,2025,506,0,,
LFR,2025,826,0,,
DSA,2025,68,1,,
SBA,2025,1161,0,,
GZF,2025,588,0,,
ODG,2025,3535,0,,
BTS,2025,206,0,,
JOH,2025,991,1,,
NHA,2025,847,11,,
HEW,2025,20,0,,
DEH,2025,12,0,,
CAK,2025,62,1,,
JEY,2025,1015,0,,
DQA,2025,407,5,,
JCX,2025,45,0,,
MWJ,2025,8,0,,
KGW,2025,15,0,,
MBF,2025,257,1,,
NTN,2025,42,0,,
HTF,2025,20,0,,
DHX,2025,19,0,,
DOF,2025,54,0,,
QAN,2025,176,1,,
OOI,2025,526,1,,
BSK,2025,42,0,,
FFA,2025,27,0,,
PBF,2025,62,0,,
PJF,2025,2,0,,
GEN,2025,29,0,,
LYY,2025,1,0,,
FKR,2025,3,0,,
CHW,2025,22,0,,
FWP,2025,18,1,,
MTJ,2025,23,0,,
HIB,2025,3,3,,
HDX,2025,1,0,,
NKC,2025,2,0,,
OHO,2025,1,0,,
JEA,2025,27,6,,
OFO,2025,1,0,,
HBT,2025,7,0,,
DZN,2025,31,0,,
NDG,2025,1,0,,
OFL,2025,9,2,,
JAY,2025,8,0,,
JQT,2025,5,0,,
EIB,2025,1,0,,
FBQ,2025,1,0,,
NRZ,2025,2,0,,
MZY,2025,2,0,,
MKY,2025,3,0,,
ESE,2025,1,0,,
QTI,2025,2,0,,
GBB,2025,3,0,,
JDH,2025,1,0,,
KGS,2025,3,1,,
JTC,2025,8,0,,
ILX,2025,1,0,,
OWO,2025,1,0,,
FPY,2025,1,0,,
PVF,2025,1,0,,
JKR,2025,1,0,,
DWI,2025,1,0,,
MKT,2025,2,0,,
KMN,2025,1,0,,
OWL,2025,1,1,,
FRJ,2025,1,0,,
NJL,2025,1093,0,,
KNT,2025,1451,19,,
FZT,2025,57,0,,
JXG,2025,1212,0,,
HAW,2025,3453,2,,
HRY,2025,296,0,,
NEW,2025,2523,5,,
DTX,2025,125,0,,
OUT,2025,1635,3,,
NIO,2025,647,2,,
MOL,2025,4,0,,
KSR,2025,11,0,,
FSA,2025,434,9,,
FAD,2025,634,4,,
LWQ,2025,333,0,,
KWT,2025,759,0,,
GCP,2025,180,1,,
DWE,2025,82,0,,
LKF,2025,95,0,,
OXC,2025,44,0,,
NOX,2025,7,1,,
GBZ,2025,12,0,,
LBS,2025,6,1,,
BTT,2025,1740,1,,
JTQ,2025,2,0,,
PZK,2025,438,0,,
PWI,2025,89,0,,
HTX,2025,16,0,,
PBJ,2025,4,0,,
LZD,2025,227,1,,
HNO,2025,10,0,,
PXH,2025,5,0,,
JMG,2025,13,1,,
PDJ,2025,42,0,,
OSM,2025,72,0,,
QHO,2025,349,0,,
FON,2025,69,0,,
NBE,2025,15,0,,
GZX,2025,5,0,,
JFJ,2025,1,0,,
MSQ,2025,1,0,,
KNG,2025,1,0,,
KGY,2025,14,0,,
OJK,2025,14,8,,
BXJ,2025,3,0,,
LXA,2025,28,3,,
HXG,2025,25,0,,
QAD,2025,20,0,,
OZE,2025,2,2,,
NLM,2025,11,0,,
HNC,2025,1,0,,
LCO,2025,12,1,,
OFP,2025,6,5,,
QDA,2025,4,0,,
IME,2025,6,1,,
DZA,2025,3,1,,
NFO,2025,4,0,,
JRJ,2025,1,0,,
EBA,2025,1,4,,
HBW,2025,3,0,,
JTO,2025,2,0,,
LIH,2025,1,0,,
LBK,2025,2,0,,
KBZ,2025,1,0,,
JID,2025,5,0,,
HDQ,2025,1,0,,
NBY,2025,1,0,,
JAD,2025,1,0,,
NQA,2025,2,1,,
MWL,2025,1,0,,
DJG,2025,1,3,,
MXK,2025,1,0,,
MKJ,2025,13330,20,,
FDT,2025,3926,1,,
DTC,2025,1176,0,,
KRH,2025,419,0,,
HIF,2025,1510,0,,
GAT,2025,2981,0,,
OCW,2025,328,0,,
MCX,2025,869,0,,
DXT,2025,92,0,,
EYA,2025,23,0,,
HCG,2025,535,2,,
EXE,2025,319,0,,
LIP,2025,111,0,,
MWI,2025,182,7,,
FJI,2025,145,1,,
NLH,2025,65,9,,
NIM,2025,591,2,,
DNQ,2025,1,0,,
HQE,2025,339,1,,
GFA,2025,382,0,,
DCF,2025,12,0,,
OFT,2025,53,4,,
EJL,2025,56,1,,
QJZ,2025,130,0,,
QSY,2025,13,0,,
DZI,2025,40,0,,
LEI,2025,165,0,,
NAW,2025,76,0,,
GDY,2025,115,4,,
GAE,2025,9,0,,
DZL,2025,71,0,,
HHW,2025,39,0,,
DLJ,2025,3,0,,
EYB,2025,11,0,,
HGM,2025,98,3,,
GCE,2025,3,0,,
CDQ,2025,6,0,,
MLO,2025,4,0,,
OTD,2025,55,0,,
EIG,2025,2,0,,
KZI,2025,2648,0,,
LJX,2025,7,2,,
KOX,2025,1,0,,
MLN,2025,2,0,,
IPF,2025,10,0,,
PMC,2025,8,0,,
SAK,2025,14,0,,
CAP,2025,2,0,,
QHZ,2025,2,0,,
HND,2025,22,0,,
KRP,2025,2,0,,
JFT,2025,10,0,,
GHH,2025,4,0,,
FMJ,2025,1,0,,
ODB,2025,10,0,,
FOX,2025,3,0,,
EJY,2025,1,0,,
HKP,2025,1,0,,
JFB,2025,1,0,,
FFD,2025,4,0,,
FNN,2025,1,0,,
HXA,2025,1,0,,
OGT,2025,1,0,,
PGT,2025,1,0,,
MFR,2025,1,0,,
JMM,2025,1,0,,
INQ,2025,3,0,,
GQG,2025,2,0,,
MQG,2025,1,0,,
IQA,2025,2,2,,
QBY,2025,1,0,,
KLQ,2025,1,0,,
LLH,2025,1,0,,
GXB,2025,1,0,,
HGY,2025,1,0,,
PFF,2025,2,0,,
JOY,2025,1,1,,
FYI,2025,2,0,,
GAC,2025,1,0,,
HQC,2025,1928,2,,
PYX,2025,549,0,,
NGV,2025,2833,0,,
ONU,2025,427,0,,
NRY,2025,567,2,,
ITX,2025,560,26,,
MVK,2025,12085,0,,
HTN,2025,194,0,,
LDD,2025,73,0,,
HQO,2025,102,0,,
HSN,2025,1640,0,,
NDP,2025,390,4,,
FTA,2025,19,0,,
QJP,2025,692,1,,
HRS,2025,2295,21,,
PAW,2025,4,0,,
DRY,2025,136,2,,
MUD,2025,132,0,,
MIR,2025,16,0,,
EKS,2025,327,1,,
GWO,2025,242,0,,
FBO,2025,26,0,,
MLS,2025,10,9,,
FOS,2025,55,6,,
LZH,2025,374,0,,
KCT,2025,49,3,,
IOR,2025,138,0,,
LGD,2025,91,1,,
FAM,2025,3,0,,
LRC,2025,44,0,,
MOI,2025,6,0,,
LRW,2025,19,2,,
CEO,2025,8,2,,
NIV,2025,82,0,,
JIX,2025,18,1,,
EFS,2025,9,0,,
NBN,2025,1,0,,
LMD,2025,16,0,,
KEW,2025,10,0,,
QHS,2025,7,0,,
NSU,2025,18,0,,
LQM,2025,17,0,,
IDO,2025,4,0,,
BTA,2025,12,0,,
PHC,2025,18,7,,
PAB,2025,4,0,,
NYU,2025,5,0,,
OLU,2025,1,0,,
QWN,2025,4,0,,
PTM,2025,25,2,,
MED,2025,9,0,,
MVU,2025,1,1,,
SAZ,2025,3,0,,
PXK,2025,1,0,,
CGN,2025,9,0,,
BRT,2025,1,0,,
PGI,2025,1,0,,
DKZ,2025,2,0,,
PRI,2025,6,0,,
QIX,2025,7,0,,
NVM,2025,2,1,,
OFR,2025,1,1,,
GXP,2025,1,0,,
ITW,2025,1,0,,
NHV,2025,1,0,,
SCV,2025,62,0,,
NOD,2025,1,0,,
QFG,2025,322042,6,,
KDJ,2025,2473,0,,
PFO,2025,1004,0,,
KWQ,2025,249,0,,
MNS,2025,1780,2,,
LTI,2025,298,0,,
GEX,2025,2791,8,,
GFD,2025,755,2,,
HWT,2025,2234,0,,
QEH,2025,5,0,,
BTR,2025,1792,1,,
LPM,2025,115,2,,
POD,2025,1,0,,
NDC,2025,299,2,,
DTK,2025,432,1,,
EGJ,2025,3,2,,
KPE,2025,224,0,,
QJY,2025,155,0,,
QAU,2025,124,0,,
LOM,2025,380,2,,
FFX,2025,32,1,,
FPK,2025,30,1,,
FRW,2025,9,0,,
FSY,2025,287,3,,
JBP,2025,18,2,,
LIO,2025,6,1,,
LWK,2025,14,0,,
BXB,2025,4,0,,
LWH,2025,34,0,,
LZY,2025,77,1,,
MTF,2025,66,0,,
CBH,2025,65,0,,
PUP,2025,6,0,,
BXK,2025,2,0,,
MQN,2025,34,0,,
NGX,2025,13,0,,
GZL,2025,12,0,,
EXG,2025,3,0,,
EQL,2025,27,0,,
MZA,2025,11,0,,
JDD,2025,1,0,,
GAH,2025,10,0,,
EBI,2025,34,0,,
OCG,2025,4,0,,
OWI,2025,6,0,,
QQG,2025,2,0,,
QRH,2025,6,0,,
KQM,2025,9,1,,
PHL,2025,6,1,,
HFI,2025,1,0,,
JPA,2025,11,1,,
EZX,2025,1,0,,
ELM,2025,1,0,,
PLR,2025,1,0,,
KQZ,2025,1,0,,
RCC,2025,2,0,,
LYC,2025,2,0,,
GNX,2025,91,0,,
FRZ,2025,3,0,,
FWB,2025,5,0,,
PCA,2025,2,0,,
CJW,2025,1,0,,
NTR,2025,4,0,,
FLN,2025,2,0,,
FHI,2025,1,0,,
MGB,2025,12658,0,,
KFM,2025,249,1,,
QCB,2025,1387,0,,
LNH,2025,1253,126,,
NEZ,2025,69,0,,
KWA,2025,1222,0,,
GFF,2025,71,0,,
NOU,2025,929,0,,
OCL,2025,46,0,,
NZK,2025,244,0,,
NCX,2025,273,0,,
LJH,2025,25,0,,
MTD,2025,391,0,,
HNY,2025,8,0,,
OJT,2025,3,0,,
PGM,2025,7,0,,
HQF,2025,106,1,,
EFW,2025,71,1,,
GEA,2025,70,0,,
FAJ,2025,2669,0,,
MDP,2025,54,0,,
FSM,2025,271,1,,
JOJ,2025,12,0,,
PEA,2025,60,4,,
ITJ,2025,134,0,,
MJN,2025,195,0,,
MUE,2025,38,4,,
OTE,2025,142,1,,
NLQ,2025,43,1,,
PAO,2025,84,0,,
LYZ,2025,2,0,,
MBB,2025,171,0,,
MUM,2025,32,0,,
PAM,2025,73,0,,
HWX,2025,101,0,,
NHJ,2025,34,0,,
PZI,2025,35,0,,
DZJ,2025,14,0,,
JHS,2025,10,0,,
BYI,2025,39,0,,
MUI,2025,25,0,,
LLZ,2025,132,29,,
EJR,2025,4,0,,
JDP,2025,43,0,,
QFV,2025,31,0,,
LCX,2025,6,2,,
JGJ,2025,22,0,,
JET,2025,12,0,,
FMS,2025,26,0,,
MLM,2025,8,0,,
HXB,2025,37,0,,
GKL,2025,1,0,,
HIN,2025,43,0,,
FQK,2025,1,0,,
BYE,2025,7,0,,
LWL,2025,27,0,,
MJK,2025,3,0,,
PNF,2025,8,0,,
KDP,2025,3,0,,
NEP,2025,28,0,,
FSS,2025,3,0,,
FPD,2025,10,0,,
ILO,2025,8,0,,
GAS,2025,3,0,,
PCW,2025,2,0,,
OCC,2025,2,3,,
ORT,2025,1,0,,
OJU,2025,2,2,,
JLS,2025,3,0,,
NDY,2025,10,0,,
PXO,2025,1,0,,
BSJ,2025,2,0,,
PBX,2025,4,0,,
HES,2025,1,0,,
OHT,2025,6,0,,
LNI,2025,1,0,,
FOH,2025,1,0,,
LNY,2025,1,0,,
SCZ,2025,7,0,,
NFB,2025,8,0,,
OHA,2025,8,0,,
FBS,2025,1,0,,
KFF,2025,7,3,,
OHH,2025,1,0,,
QBG,2025,1,0,,
BWH,2025,2,0,,
FRI,2025,2,0,,
SFA,2025,34,0,,
DWL,2025,2,0,,
PRN,2025,1,0,,
LEA,2025,1,1,,
IRQ,2025,1,0,,
PUB,2025,1,0,,
HET,2025,4546,0,,
FNL,2025,2736,0,,
DTQ,2025,1025,1,,
GEH,2025,172,6,,
ERL,2025,1480,0,,
HIH,2025,1702,3,,
GAP,2025,485,0,,
IRT,2025,71,0,,
KGC,2025,106,0,,
CAI,2025,107,8,,
MDB,2025,1967,2,,
NTE,2025,404,0,,
JAA,2025,29,6,,
PSV,2025,1467,0,,
QEW,2025,205,1,,
BTQ,2025,60,0,,
NAC,2025,84,1,,
KGX,2025,316,9,,
QRL,2025,131,1,,
MFE,2025,177,0,,
QWM,2025,8,0,,
CJE,2025,10,1,,
CIT,2025,10,0,,
OLW,2025,74,0,,
GBO,2025,71,0,,
FTD,2025,82,0,,
INO,2025,30,0,,
HWQ,2025,68,0,,
HGI,2025,41,0,,
PPB,2025,13,2,,
LCP,2025,22,2,,
GEF,2025,55,0,,
JDK,2025,6,0,,
KXK,2025,7,0,,
PPG,2025,4,0,,
ELW,2025,24,0,,
OCV,2025,1,0,,
FRL,2025,4,0,,
PQO,2025,1,1,,
DTN,2025,8,0,,
DYN,2025,2,0,,
HGL,2025,16,0,,
QGM,2025,43,0,,
EIC,2025,37,0,,
KHP,2025,9,2,,
JSY,2025,201,0,,
KRB,2025,24,0,,
EJI,2025,1,0,,
OED,2025,8,0,,
LKV,2025,2,0,,
LYA,2025,1,0,,
GTQ,2025,2,0,,
MVG,2025,9,0,,
KJJ,2025,2,0,,
LYG,2025,1,0,,
KJG,2025,25,0,,
FKJ,2025,1,0,,
OBI,2025,1,0,,
QNK,2025,1,0,,
MAD,2025,2,0,,
GCW,2025,1,0,,
JAC,2025,1,0,,
KSQ,2025,1,0,,
DYH,2025,1,0,,
IYT,2025,2,0,,
PQY,2025,1,0,,
JHW,2025,1,0,,
JCQ,2025,1,0,,
QBJ,2025,372771,15,,
LZG,2025,11982,1,,
JJE,2025,4403,27,,
GWF,2025,1037,1,,
MRD,2025,47,0,,
GAA,2025,348,0,,
FKX,2025,3170,1,,
NIK,2025,10870,0,,
HNR,2025,115,1,,
MQP,2025,169,0,,
DPS,2025,55,4,,
NKM,2025,2856,0,,
ILJ,2025,11,0,,
MTA,2025,657,0,,
HWE,2025,2832,0,,
LZS,2025,279,0,,
FRO,2025,190,11,,
LYJ,2025,1439,2,,
HWR,2025,1220,0,,
MNL,2025,142,2,,
HSX,2025,174,0,,
GDI,2025,14,0,,
DRE,2025,350,1,,
JSM,2025,65,0,,
FGA,2025,37,0,,
ITI,2025,644,3,,
CBL,2025,17,0,,
IRP,2025,9,1,,
MRU,2025,219,0,,
LZP,2025,102,0,,
PBZ,2025,6,0,,
BYS,2025,59,0,,
FMZ,2025,249,0,,
CEW,2025,38,1,,
PTS,2025,33,0,,
LOZ,2025,39,0,,
KYS,2025,9,0,,
CIC,2025,10,0,,
QNW,2025,2,1,,
CBT,2025,18,0,,
FJS,2025,137,0,,
IZD,2025,8,0,,
BWN,2025,15,0,,
BSR,2025,18,0,,
PIF,2025,82,0,,
LFZ,2025,54,1,,
PLQ,2025,2,0,,
GZJ,2025,13,0,,
ILY,2025,17,4,,
KIH,2025,93,0,,
KLE,2025,3,0,,
MYF,2025,49,0,,
KXG,2025,15,0,,
HJO,2025,20,0,,
JOS,2025,6,0,,
MPO,2025,15,0,,
PLO,2025,4,0,,
GXR,2025,11,0,,
MQF,2025,13,0,,
EBG,2025,1,0,,
HTM,2025,1,0,,
ITH,2025,3,0,,
JIO,2025,2,0,,
NRB,2025,1,0,,
DHB,2025,6,14,,
JXA,2025,3,0,,
CIX,2025,5,0,,
MQC,2025,5,0,,
HCY,2025,1,0,,
DYJ,2025,1,0,,
MZP,2025,12,0,,
PJN,2025,1,0,,
LPZ,2025,1,0,,
QJH,2025,3,0,,
JQO,2025,1,0,,
HDF,2025,1,0,,
FPA,2025,34568,112,,
OOK,2025,909,0,,
NPT,2025,12974,0,,
MEH,2025,453,1,,
DYB,2025,4567,8,,
JDC,2025,214,0,,
JDS,2025,505,2,,
HXD,2025,124,1,,
FJL,2025,68,18,,
QCA,2025,318,0,,
QDK,2025,64,0,,
OMX,2025,3,0,,
ITG,2025,4,0,,
OTP,2025,27,0,,
GAX,2025,3,0,,
NEY,2025,113,0,,
PFV,2025,193,0,,
FTN,2025,6,7,,
KJO,2025,5,0,,
ITQ,2025,45,0,,
CGX,2025,36,0,,
OZG,2025,41,0,,
KMW,2025,23,0,,
FDA,2025,119,0,,
DZD,2025,1,0,,
LQY,2025,52,0,,
QXM,2025,17,0,,
NWV,2025,11,0,,
HIL,2025,1,0,,
FFK,2025,6,0,,
PTI,2025,33,0,,
FXP,2025,36,0,,
NAE,2025,7,0,,
ISA,2025,16,3,,
QBP,2025,13,2,,
IWB,2025,3,0,,
GFE,2025,5,0,,
OAP,2025,11,0,,
LYL,2025,4,0,,
JTS,2025,98,1,,
NZW,2025,11,0,,
IKD,2025,43,0,,
MPK,2025,6,0,,
ORY,2025,5,0,,
KME,2025,3,0,,
FFH,2025,13,0,,
OYX,2025,4,2,,
HHD,2025,11,0,,
LFM,2025,18,0,,
JJQ,2025,21,1,,
KWD,2025,8,0,,
KXA,2025,14,0,,
MPR,2025,2,0,,
PS,2025,1,0,,
LHQ,2025,1,0,,
HJK,2025,1,1,,
FSP,2025,2,2,,
ISD,2025,2,0,,
OGQ,2025,1,0,,
ISN,2025,3,0,,
IKN,2025,3,0,,
QOV,2025,2,0,,
HOZ,2025,3,0,,
MCG,2025,1,0,,
MCW,2025,684,1,,
NXC,2025,4557,0,,
CAZ,2025,138,1,,
FLL,2025,75,1,,
DTZ,2025,984,1,,
MOM,2025,2210,1,,
OJX,2025,3367,0,,
MNB,2025,250,1,,
LOD,2025,362,4,,
MKQ,2025,38,0,,
CHL,2025,211,8,,
JEQ,2025,491,0,,
FLE,2025,71,0,,
HTJ,2025,407,0,,
DRC,2025,69,0,,
FAF,2025,14,0,,
PLJ,2025,2,0,,
BSO,2025,139,0,,
IMD,2025,65,0,,
CIG,2025,53,0,,
OUR,2025,10,1,,
EFB,2025,82,0,,
LYQ,2025,1,0,,
MSX,2025,19,1,,
EMJ,2025,43,0,,
KIF,2025,51,0,,
NQR,2025,59,0,,
NJK,2025,144,0,,
QWR,2025,25,2,,
PNR,2025,7,0,,
PFN,2025,89,0,,
SBZ,2025,1,0,,
JDL,2025,17,0,,
FZZ,2025,2,0,,
PIJ,2025,4,0,,
MMX,2025,49,0,,
QDF,2025,3,0,,
GTZ,2025,11,0,,
ONF,2025,5,0,,
NQQ,2025,2,0,,
QLC,2025,4,0,,
OKV,2025,7,9,,
MZC,2025,1,0,,
GFJ,2025,1,0,,
MBP,2025,2,0,,
HSZ,2025,4,0,,
KMB,2025,1,0,,
GJC,2025,1,0,,
INP,2025,1,0,,
M,2025,1,0,,
MMZ,2025,2,0,,
OBT,2025,2,0,,
 ,2025,1,0,,
DOP,2025,1,0,,
HXT,2025,6,0,,
MYA,2025,2,0,,
BZD,2025,59518,3,,
LWS,2025,24312,3,,
OYC,2025,12185,6,,
GBX,2025,1189,6,,
OUG,2025,395,0,,
FMI,2025,2475,2,,
LPH,2025,6218,7,,
BRY,2025,60852,22,,
PNJ,2025,4405,1,,
MHX,2025,3746,37,,
KWS,2025,2291,4,,
JKA,2025,6089,14,,
NGT,2025,215,1,,
KMY,2025,455,0,,
HWC,2025,2907,1,,
HBC,2025,641,0,,
HBE,2025,1927,2,,
DXQ,2025,18,6,,
GAN,2025,419,0,,
DSY,2025,166,1,,
BTO,2025,236,0,,
KMF,2025,12,0,,
OBP,2025,79,0,,
NPU,2025,315,0,,
JOX,2025,68,0,,
CFP,2025,17,0,,
LKG,2025,14,0,,
QHT,2025,50,0,,
MWH,2025,41,0,,
GDT,2025,109,0,,
DRT,2025,40,0,,
BYG,2025,24,1,,
PTD,2025,27,0,,
LHN,2025,11,0,,
BZA,2025,25,4,,
FZM,2025,12,0,,
CGZ,2025,6,0,,
KYJ,2025,31,1,,
OHY,2025,6,0,,
HQN,2025,1,0,,
EKX,2025,8,0,,
OFU,2025,19,0,,
LXT,2025,7,0,,
NWU,2025,2,6,,
OGJ,2025,9,1,,
LPK,2025,1,0,,
PLF,2025,2,0,,
HMF,2025,2,0,,
NRV,2025,1,0,,
EZQ,2025,104,0,,
GBS,2025,1,0,,
HMY,2025,2,0,,
LWG,2025,21,0,,
HBI,2025,1,0,,
MXJ,2025,1,0,,
OUJ,2025,1,0,,
OBO,2025,4,0,,
LAO,2025,1,0,,
GFO,2025,14,2,,
PJD,2025,1,0,,
LOL,2025,20,0,,
ODX,2025,1,0,,
FCK,2025,1,0,,
NXZ,2025,1,0,,
OLT,2025,3,0,,
PBY,2025,1,0,,
FKK,2025,1,0,,
DIC,2025,3,1,,
FHG,2025,4,0,,
MWP,2025,1,0,,
GRM,2025,8,0,,
SDE,2025,2,1,,
NHX,2025,3,1,,
PHM,2025,1,0,,
JZF,2025,2,0,,
ILH,2025,1,0,,
MDI,2025,1,0,,
OKI,2025,15,5,,
OFK,2025,9,0,,
IZI,2025,2195,0,,
HMX,2025,109,1,,
MJP,2025,1742,0,,
DXY,2025,808,0,,
MSD,2025,1061,5,,
CEM,2025,31,5,,
EZL,2025,1383,1,,
HHK,2025,10,0,,
HWA,2025,1928,0,,
KZL,2025,77,0,,
MZF,2025,1085,1,,
LCJ,2025,495,0,,
KRD,2025,1584,3,,
HTO,2025,1043,0,,
DRM,2025,685,2,,
PHV,2025,168,1,,
EGS,2025,83,0,,
PEP,2025,29,0,,
OGO,2025,141,0,,
HTY,2025,38,0,,
FMW,2025,2,0,,
OAT,2025,39,0,,
MZM,2025,81,0,,
FPB,2025,34,0,,
MSH,2025,10,0,,
ESW,2025,121,0,,
FZY,2025,53,0,,
MUQ,2025,11,0,,
MUZ,2025,57,0,,
DQE,2025,31,0,,
JDQ,2025,88,0,,
DDR,2025,5,0,,
PQK,2025,44,0,,
DWM,2025,73,0,,
LTJ,2025,14,1,,
HWM,2025,54,0,,
GWE,2025,1,0,,
KQO,2025,12,0,,
QHM,2025,60,0,,
LOE,2025,7,0,,
QPQ,2025,6,0,,
KWI,2025,121,0,,
KDC,2025,7,1,,
MQX,2025,1,0,,
IZH,2025,15,0,,
OHD,2025,14,9,,
PBN,2025,14,0,,
QOC,2025,2,0,,
KOA,2025,3,0,,
HHL,2025,8,0,,
NHN,2025,1,0,,
HXL,2025,2,0,,
FQL,2025,4,0,,
PEO,2025,2,0,,
PAD,2025,1,1,,
MLW,2025,2,0,,
LZW,2025,1,0,,
HMD,2025,1,0,,
KMD,2025,1,0,,
OIO,2025,1,0,,
LPG,2025,1,0,,
EFD,2025,1,0,,
DRO,2025,2,0,,
LDE,2025,3,0,,
KDZ,2025,1,0,,
FOK,2025,1,0,,
OAS,2025,1,3,,
KXT,2025,1,0,,
NMK,2025,1,0,,
NON,2025,1,0,,
PSQ,2025,1,0,,
NKQ,2025,1,0,,
DQY,2025,3067,15,,
HXX,2025,2142,0,,
FMG,2025,876,34,,
GAM,2025,9023,0,,
CAC,2025,126,0,,
EZC,2025,1246,1,,
FFT,2025,589,1,,
